,E_Grid,E_Grid,E_Grid,E_Grid,E_Grid,E_Grid,E_Grid,E_Grid,E_Grid,E_Grid,E_Grid,E_Grid,E_Grid,E_Grid,E_Grid,E_Grid,E_Grid,E_Grid,E_Grid,E_Grid,E_Grid,E_Grid,E_Grid,E_Grid,E_Grid,E_Grid
1/2/1990 2:00,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,
1/2/1990 3:00,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,
1/2/1990 4:00,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,
1/2/1990 5:00,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,
1/2/1990 6:00,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,
1/2/1990 7:00,-370517.889,-370517.889,-370517.889,7251018.201,1215503.931,6884127.434,4687720.874,15514.351,5187941.466,8757976.514,9542378.529,512771.216,6194517.384,9441752.298,9317645.06,-370517.889,-370517.889,-370517.889,547883.303,-370517.889,9070746.588,-370517.889,21978.776,5125298.098,509053.283,
1/2/1990 8:00,2958743.298,1553310.855,1532450.053,49919242.47,40834888.41,4199689.862,4966772.241,7578749.402,34667219.97,70066730.79,76088237.63,4151644.129,47606465.24,75638336.29,74866147.24,1867998.61,1957107.614,2768629.669,36478740.87,1511001.014,66094735.48,1432027.442,3262511.306,13973697.42,2070058.952,
1/2/1990 9:00,39000301.79,4295192.251,4434579.732,64562530.91,58620878.87,3924759.97,4546187.5,23598481.46,56210798.02,77485342.32,83228263.78,19622544.59,74175997.25,82710810.87,81457971.83,5862967.105,3708354.804,5114784.012,43506694.88,25272487.96,67734107.34,3911226.276,4011104.727,31372442.95,11737940.16,
1/2/1990 10:00,50457929.73,7470772.275,10483323.5,57729154.52,70739193.13,7232641.238,7804831.904,50436069.3,67621996.06,75199976.93,79122419.94,14111875.65,77377164.65,78301087.07,77678275.71,7798798.755,8299930.528,8281813.39,68989763.29,66124944.18,76907570.71,8281670.881,7309169.777,18403236.3,20716611.62,
1/2/1990 11:00,60641110.72,11394670.64,23877326.44,65721690.02,72864568.95,9892435.837,18115934.74,59600188.97,65877934.8,70871699.33,73565498.1,15946396.95,73326897.36,73675419.01,72598742.4,13355217.59,11791713.77,10683336.39,69893099.56,47955410.84,73105663.45,9760497.947,10427183.41,14057075.61,21928727.16,
1/2/1990 12:00,58330820.65,10209244.64,49632157.15,75326711.46,67239209.12,10693749.98,26295845.79,60448451.26,67125342.98,71454427.78,73871284.15,29920288.95,74282037.25,73566053.44,72515839.96,10824921.37,18847230.04,12070824.74,70815950.14,46791124.33,70313932.1,9760497.947,9667124.138,13233458.96,12930960.44,
1/2/1990 13:00,69203546.34,7917800.541,17402824.48,76677313.28,71497627.49,8284190.848,25520941.87,62397393.8,71380004.02,76354458.91,78158514.24,41576035.01,78532856.21,77482189.37,76526378.01,8134944.439,51666723.19,9395047.581,59523986.17,14283626.63,67811565.11,7741163.391,7029977.493,8888053.747,7535279.095,
1/2/1990 14:00,73493839.8,4299776.672,21440054.99,65672533.5,74695940.8,5608521.503,14302664.34,48518286.82,74352977.18,77469109.41,82266335.44,10855510.87,82233586.03,81060004.85,80562410.77,7377855.242,70005001.12,4810044.964,57148147.11,4407763.901,56085159.47,3911226.276,4115565.225,4165736.927,7203758.13,
1/2/1990 15:00,62006537.98,2261760.727,41833066.08,40367210.14,64186101.99,3272878.199,22358210.7,38031368.35,64176621.23,65972738.47,72106331.24,4333298.124,71098439.54,72126723.88,71567844.89,3853311.409,65896360.1,1818840.399,55941541.75,1623419.688,60094032.54,1418787.072,2948105.023,1814386.557,2791116.101,
